Date,SalesPerson,Sales,Total Excluding Tax,Total Including Tax,Profit
21/02/2013,Taj Shand,11,9701.55,11156.78,5091.9
22/02/2013,Amy Trefl,22,17183.7,19761.26,7648.9
22/02/2013,Anthony Grosse,15,16053.8,18461.87,7113.5
22/02/2013,Archer Lamble,10,4625.2,5318.98,2554.55
22/02/2013,Hudson Hollinworth,33,41207.6,47388.74,20999.5
22/02/2013,Hudson Onslow,7,1737,1997.55,1025.5
22/02/2013,Jack Potter,16,7661,8810.15,4097.5
22/02/2013,Kayla Woodcock,9,5400.5,6210.58,2314
22/02/2013,Lily Code,5,2458.8,2827.62,1410.6
22/02/2013,Sophia Hinton,21,11171,12846.65,4697.2
22/02/2013,Taj Shand,8,9932,11421.8,4961
23/02/2013,Amy Trefl,16,3133.1,3603.07,1745.6
23/02/2013,Anthony Grosse,18,10687.95,12291.15,5447.75
23/02/2013,Hudson Hollinworth,7,3835.3,4410.6,1801.9
23/02/2013,Hudson Onslow,16,7870.7,9051.31,3049
23/02/2013,Jack Potter,7,13415,15427.25,7085
23/02/2013,Kayla Woodcock,29,13982.5,16079.88,7307.1
23/02/2013,Lily Code,7,3710.6,4267.19,1786.9
23/02/2013,Sophia Hinton,26,13019.9,14972.89,5778.7
23/02/2013,Taj Shand,17,9349.8,10752.27,4467.4
25/02/2013,Amy Trefl,21,21067.45,24227.57,11176.2
25/02/2013,Anthony Grosse,23,14306.2,16452.13,7433
25/02/2013,Archer Lamble,13,13771.4,15837.11,6151
25/02/2013,Hudson Hollinworth,12,7060.4,8119.46,3547.3
25/02/2013,Hudson Onslow,5,1308.4,1504.66,804.2
25/02/2013,Jack Potter,14,12143,13964.45,6027.5
25/02/2013,Kayla Woodcock,6,1810,2081.5,875
25/02/2013,Lily Code,2,1896,2180.4,1176
25/02/2013,Sophia Hinton,11,6373.15,7329.13,3482.95
25/02/2013,Taj Shand,4,1636.5,1881.98,896
26/02/2013,Amy Trefl,12,5216.6,5999.09,2085.4
26/02/2013,Anthony Grosse,26,21220.6,24403.69,11824.7
26/02/2013,Archer Lamble,26,46755,53768.25,22851.5
26/02/2013,Hudson Hollinworth,23,14231.7,16366.46,6401.7
26/02/2013,Hudson Onslow,21,19855.4,22833.71,10279.3
26/02/2013,Jack Potter,14,5869.6,6750.04,2861
26/02/2013,Kayla Woodcock,2,1505,1730.75,951.5
26/02/2013,Lily Code,30,28665.5,32965.33,16501.65
26/02/2013,Sophia Hinton,23,20422.5,23485.88,9737
26/02/2013,Taj Shand,8,3694.55,4248.73,2090.7
27/02/2013,Amy Trefl,10,8467,9737.05,4292.5
27/02/2013,Anthony Grosse,12,3918,4505.7,2112
27/02/2013,Archer Lamble,21,23136.35,26606.8,10551.35
27/02/2013,Hudson Hollinworth,22,17747.9,20410.09,8422.2
27/02/2013,Hudson Onslow,10,4213,4844.95,1329
27/02/2013,Jack Potter,1,1296,1490.4,720
27/02/2013,Kayla Woodcock,9,7707,8863.05,3662
27/02/2013,Lily Code,4,2295,2639.25,1185.5
27/02/2013,Sophia Hinton,37,13562.35,15596.71,6382.25
28/02/2013,Amy Trefl,13,18904.2,21739.83,8948.65
28/02/2013,Anthony Grosse,6,4403.2,5063.68,2419
28/02/2013,Archer Lamble,10,5218.5,6001.28,2839.5
28/02/2013,Hudson Hollinworth,4,4785.6,5503.44,2086.8
28/02/2013,Hudson Onslow,14,16091,18504.65,8203
28/02/2013,Jack Potter,16,32795,37714.25,14610.5
28/02/2013,Kayla Woodcock,25,15744.5,18106.18,8075.5
28/02/2013,Lily Code,19,12391,14249.65,5953.2
28/02/2013,Sophia Hinton,14,10214,11746.1,4932.5
28/02/2013,Taj Shand,14,4872,5602.8,2747
01/03/2013,Amy Trefl,47,31215.4,35897.71,14705.95
01/03/2013,Anthony Grosse,14,11779.05,13545.91,6018.8
01/03/2013,Archer Lamble,24,33021.3,37974.5,14923.9
01/03/2013,Hudson Hollinworth,36,22668.75,26069.06,11124.65
01/03/2013,Hudson Onslow,23,23212.4,26694.26,11301.4
01/03/2013,Jack Potter,20,13787.75,15855.91,6939.75
01/03/2013,Kayla Woodcock,15,17887.05,20570.11,7905.25
01/03/2013,Lily Code,31,26053.65,29961.71,13567.2
01/03/2013,Sophia Hinton,25,21168.2,24343.43,10554.3
01/03/2013,Taj Shand,36,31643.5,36390.03,14286.85
02/03/2013,Amy Trefl,10,4795.25,5514.54,2637
02/03/2013,Anthony Grosse,9,5753.6,6616.64,2864.6
02/03/2013,Archer Lamble,10,10211,11742.65,5396.5
02/03/2013,Hudson Hollinworth,12,14496.8,16671.32,8777
02/03/2013,Hudson Onslow,10,2437.55,2803.18,1404.4
02/03/2013,Jack Potter,19,14585.4,16773.21,9935.9
02/03/2013,Kayla Woodcock,5,2210,2541.5,524
02/03/2013,Lily Code,13,9232.4,10617.26,5256.7
02/03/2013,Sophia Hinton,6,758.25,871.99,542.5
02/03/2013,Taj Shand,14,12471,14341.65,6516.25
04/03/2013,Amy Trefl,21,31344.9,36046.64,17973.5
04/03/2013,Anthony Grosse,25,15449,17766.35,7954.2
04/03/2013,Archer Lamble,46,40266.5,46306.48,21135
04/03/2013,Hudson Hollinworth,13,14481,16653.15,7301
04/03/2013,Hudson Onslow,27,12813.6,14735.64,6978.6
04/03/2013,Jack Potter,17,11099.75,12764.72,5975.5
04/03/2013,Kayla Woodcock,30,15301,17596.15,7171.5
04/03/2013,Lily Code,19,24428.5,28092.78,12588.1
04/03/2013,Sophia Hinton,44,24227.2,27861.29,10634.2
04/03/2013,Taj Shand,36,19594.65,22533.86,8956.95
05/03/2013,Amy Trefl,11,3947.9,4540.09,2238.2
05/03/2013,Anthony Grosse,11,2983,3430.46,1666.5
05/03/2013,Archer Lamble,26,27113.5,31180.53,12259.5
05/03/2013,Hudson Hollinworth,22,9014.6,10366.8,4281.1
05/03/2013,Hudson Onslow,26,15862,18241.3,8738
05/03/2013,Jack Potter,15,19114.8,21982.02,13610.1
05/03/2013,Kayla Woodcock,11,7835,9010.25,3005
05/03/2013,Lily Code,16,9827,11301.05,3181
05/03/2013,Sophia Hinton,12,9439,10854.85,4471
05/03/2013,Taj Shand,9,8025.8,9229.67,4347.3
06/03/2013,Amy Trefl,31,20540.75,23621.88,10159.75
06/03/2013,Anthony Grosse,16,7816,8988.4,4223.5
06/03/2013,Archer Lamble,44,39590.05,45528.56,18569.7
06/03/2013,Hudson Hollinworth,20,13940.2,16031.23,7974.5
06/03/2013,Hudson Onslow,40,41268.6,47458.89,19306.85
06/03/2013,Jack Potter,33,24573.9,28259.99,11024.5
06/03/2013,Kayla Woodcock,31,22290.1,25633.62,11556.8
06/03/2013,Lily Code,15,9780.75,11247.87,4872.75
06/03/2013,Sophia Hinton,38,22240.5,25576.57,10437.1
06/03/2013,Taj Shand,35,14188.85,16317.18,7172.85
07/03/2013,Amy Trefl,25,24148,27770.2,10766
07/03/2013,Anthony Grosse,33,20507.65,23583.81,9852.9
07/03/2013,Archer Lamble,39,37452.6,43070.49,19400.8
07/03/2013,Hudson Hollinworth,25,21371.45,24577.17,10497.95
07/03/2013,Hudson Onslow,13,24120,27738,9826
07/03/2013,Jack Potter,37,19912,22898.8,10159.9
07/03/2013,Kayla Woodcock,18,5493.1,6317.07,2540.9
07/03/2013,Lily Code,23,16117.3,18534.9,8044.9
07/03/2013,Sophia Hinton,23,17768,20433.21,8213
07/03/2013,Taj Shand,35,20047,23054.05,9952.5
08/03/2013,Amy Trefl,26,34816.6,40039.09,15779.6
08/03/2013,Anthony Grosse,27,21070.3,24230.85,10169.1
08/03/2013,Archer Lamble,15,4159.3,4783.2,2315.8
08/03/2013,Hudson Hollinworth,26,19860.6,22839.69,9840.8
08/03/2013,Hudson Onslow,38,22513.6,25890.64,10036.7
08/03/2013,Jack Potter,24,9239.75,10625.72,4417.5
08/03/2013,Kayla Woodcock,14,2713,3119.95,1526.7
08/03/2013,Lily Code,26,19418.6,22331.39,10054.25
08/03/2013,Sophia Hinton,25,18506,21281.9,9519.5
08/03/2013,Taj Shand,37,37703.85,43359.44,15544.5
09/03/2013,Amy Trefl,10,18554.5,21337.68,8407
09/03/2013,Anthony Grosse,12,6503,7478.45,3256
09/03/2013,Archer Lamble,12,13311.4,15308.11,6886.6
09/03/2013,Hudson Hollinworth,12,6987,8035.05,3749
09/03/2013,Hudson Onslow,5,5504,6329.6,2096
09/03/2013,Jack Potter,10,5925,6813.75,2265
09/03/2013,Kayla Woodcock,19,15652.4,18000.26,8600.7
09/03/2013,Lily Code,17,4436,5101.4,2309.5
09/03/2013,Sophia Hinton,7,6582.2,7569.53,3668.2
09/03/2013,Taj Shand,16,4624.5,5318.18,2234
11/03/2013,Amy Trefl,6,11438,13153.7,9603
11/03/2013,Anthony Grosse,12,7298.7,8393.51,3730.1
11/03/2013,Archer Lamble,34,23526.9,27055.95,12854.2
11/03/2013,Hudson Hollinworth,30,23996.4,27595.86,13466.3
11/03/2013,Hudson Onslow,35,24477.5,28149.13,11762
11/03/2013,Jack Potter,37,36836.35,42361.81,18357.5
11/03/2013,Kayla Woodcock,30,17430.8,20045.42,8829.2
11/03/2013,Lily Code,21,14246.9,16383.94,7226.5
11/03/2013,Sophia Hinton,14,19230,22114.5,9854.5
11/03/2013,Taj Shand,29,13265.8,15255.67,6501.9
12/03/2013,Amy Trefl,26,16343.5,18795.03,7171.1
12/03/2013,Anthony Grosse,54,43012.55,49464.44,19629
12/03/2013,Archer Lamble,14,7421.2,8534.38,3431.75
12/03/2013,Hudson Hollinworth,42,33612.65,38654.55,16093.4
12/03/2013,Hudson Onslow,26,18395.5,21154.83,10359.5
12/03/2013,Jack Potter,21,14853.2,17081.19,7472.3
12/03/2013,Kayla Woodcock,24,11298.05,12992.76,5308.05
12/03/2013,Lily Code,30,10809.95,12431.44,5411.65
12/03/2013,Sophia Hinton,27,24342.75,27994.16,15776.75
12/03/2013,Taj Shand,16,4887.1,5620.17,1977.6
13/03/2013,Amy Trefl,35,11951.2,13743.88,5880.35
13/03/2013,Anthony Grosse,14,4405.5,5066.33,1627.5
13/03/2013,Archer Lamble,8,7845.75,9022.61,4048.75
13/03/2013,Hudson Hollinworth,13,11988,13786.2,6187
13/03/2013,Hudson Onslow,29,17825.6,20499.44,9439.3
13/03/2013,Jack Potter,15,5481.4,6303.61,2947.8
13/03/2013,Kayla Woodcock,11,6121.4,7039.61,2915.3
13/03/2013,Lily Code,17,10441,12007.15,4263.5
13/03/2013,Sophia Hinton,25,22089.15,25402.52,13972.85
13/03/2013,Taj Shand,27,15912.2,18299.03,9034.8
14/03/2013,Amy Trefl,27,17461.3,20080.5,7727.2
14/03/2013,Anthony Grosse,26,24565.4,28250.21,12603.4
14/03/2013,Archer Lamble,37,23957.7,27551.36,12896.1
14/03/2013,Hudson Hollinworth,24,15654.75,18002.96,8763.65
14/03/2013,Hudson Onslow,28,30987,35635.05,18882.8
14/03/2013,Jack Potter,27,22845.4,26272.21,11798.4
14/03/2013,Kayla Woodcock,33,19303.85,22199.43,9762.5
14/03/2013,Lily Code,39,35889.6,41273.04,22685.5
14/03/2013,Sophia Hinton,22,9418.65,10831.45,4282.9
14/03/2013,Taj Shand,13,17840.2,20516.23,10520.6
15/03/2013,Amy Trefl,28,16331.35,18781.05,8723.15
15/03/2013,Anthony Grosse,25,15850.7,18228.31,8271.9
15/03/2013,Archer Lamble,22,7291.6,8385.34,3312.3
15/03/2013,Hudson Hollinworth,36,25076.8,28838.32,11926.5
15/03/2013,Hudson Onslow,33,28799.5,33119.43,14610.6
15/03/2013,Jack Potter,16,9597.3,11036.9,5015.7
15/03/2013,Kayla Woodcock,18,23943.9,27535.49,12669
15/03/2013,Lily Code,20,16034.75,18439.96,8710.75
15/03/2013,Sophia Hinton,31,16396.8,18856.32,8834.3
15/03/2013,Taj Shand,28,15974.8,18371.03,7998.5
16/03/2013,Amy Trefl,11,11136,12806.4,4770
16/03/2013,Anthony Grosse,4,130,149.5,85
16/03/2013,Archer Lamble,12,7970,9165.5,4297.5
16/03/2013,Hudson Hollinworth,13,2361,2715.15,1433
16/03/2013,Hudson Onslow,24,17096.9,19661.44,8110
16/03/2013,Jack Potter,18,12969.1,14914.47,5612
16/03/2013,Kayla Woodcock,8,2779,3195.85,1406.5
16/03/2013,Lily Code,2,2406,2766.9,1320
16/03/2013,Sophia Hinton,18,7415,8527.25,4049.1
16/03/2013,Taj Shand,6,3688.8,4242.12,1191.3
18/03/2013,Amy Trefl,18,13743.4,15804.91,6911
18/03/2013,Anthony Grosse,18,7772.6,8938.49,4606.8
18/03/2013,Archer Lamble,9,5356,6159.4,1921.5
18/03/2013,Hudson Hollinworth,12,4598,5287.7,2429
18/03/2013,Hudson Onslow,11,6426.2,7390.13,3489.1
18/03/2013,Jack Potter,2,372,427.8,104
18/03/2013,Kayla Woodcock,14,5827,6701.05,3040.5
18/03/2013,Lily Code,10,6741,7752.15,3546.5
18/03/2013,Sophia Hinton,18,8816.15,10138.57,4523.25
18/03/2013,Taj Shand,20,11162.4,12836.77,6119.2
19/03/2013,Amy Trefl,16,19094.4,21958.56,8816.2
19/03/2013,Anthony Grosse,37,20198.4,23228.16,9970.5
19/03/2013,Archer Lamble,6,16598.6,19088.39,7528.6
19/03/2013,Hudson Hollinworth,17,22927.4,26366.51,11020.7
19/03/2013,Hudson Onslow,21,10126.2,11645.14,4914
19/03/2013,Jack Potter,30,14689.6,16893.04,7918.2
19/03/2013,Kayla Woodcock,33,17434.8,20050.03,8640.8
19/03/2013,Lily Code,39,23156.6,26630.09,7999.5
19/03/2013,Sophia Hinton,40,43965.95,50560.85,22362.45
19/03/2013,Taj Shand,41,21917.65,25205.3,11669.2
20/03/2013,Amy Trefl,42,26885.6,30918.44,17140.1
20/03/2013,Anthony Grosse,35,19538.8,22469.62,10554.3
20/03/2013,Archer Lamble,28,16455.8,18924.17,9308.1
20/03/2013,Hudson Hollinworth,25,15343.6,17645.14,6886.2
20/03/2013,Hudson Onslow,35,26588.45,30576.72,12876.15
20/03/2013,Jack Potter,11,4809,5530.35,2363.5
20/03/2013,Kayla Woodcock,21,20239.4,23275.31,10713.3
20/03/2013,Lily Code,36,17365.4,19970.21,9507.8
20/03/2013,Sophia Hinton,16,11392.2,13101.03,5670.4
20/03/2013,Taj Shand,6,3036.4,3491.86,1804.8
21/03/2013,Amy Trefl,21,11803.2,13573.69,6956.2
21/03/2013,Anthony Grosse,35,11358,13061.7,4832.8
21/03/2013,Archer Lamble,38,20982,24129.3,11628.5
21/03/2013,Hudson Hollinworth,23,13935,16025.25,7109
21/03/2013,Hudson Onslow,43,33211.75,38193.51,17367.9
21/03/2013,Jack Potter,34,16738.25,19249,7440.95
21/03/2013,Kayla Woodcock,24,18056,20764.4,9298
21/03/2013,Lily Code,18,30304.75,34850.46,14473.25
21/03/2013,Sophia Hinton,27,20767.5,23882.63,9823
21/03/2013,Taj Shand,14,19634.6,22579.79,9852.9
22/03/2013,Amy Trefl,21,11381.45,13088.68,6008.8
22/03/2013,Anthony Grosse,18,8100.2,9315.24,4170.7
22/03/2013,Archer Lamble,28,11106.55,12772.53,5367.35
22/03/2013,Hudson Hollinworth,29,27337.2,31437.78,11695.9
22/03/2013,Hudson Onslow,15,6071.6,6982.34,3558
22/03/2013,Jack Potter,26,18177.9,20904.59,6585.3
22/03/2013,Kayla Woodcock,14,9131,10500.65,6339.5
22/03/2013,Lily Code,10,8836,10161.4,4793.5
22/03/2013,Sophia Hinton,9,2720,3128,1539.5
22/03/2013,Taj Shand,12,5819.3,6692.2,3161.8
23/03/2013,Amy Trefl,27,13260.55,15249.63,6673.7
23/03/2013,Anthony Grosse,20,7092.5,8156.38,3236
23/03/2013,Hudson Hollinworth,7,1606,1846.9,957.5
23/03/2013,Hudson Onslow,14,14540,16721,7624
23/03/2013,Jack Potter,16,14786.8,17004.82,7280
23/03/2013,Kayla Woodcock,5,2939,3379.85,1815
23/03/2013,Lily Code,8,5571,6406.65,2018.5
23/03/2013,Sophia Hinton,18,9462.75,10882.17,4566
23/03/2013,Taj Shand,10,6542,7523.3,3435.5
25/03/2013,Amy Trefl,25,14653.15,16851.13,8032.05
25/03/2013,Anthony Grosse,24,24544.6,28226.29,12315.5
25/03/2013,Archer Lamble,12,4587,5275.05,1973.5
25/03/2013,Hudson Hollinworth,28,21736.4,24996.86,10396.5
25/03/2013,Hudson Onslow,23,16202.25,18632.59,8576.75
25/03/2013,Jack Potter,17,9404.4,10815.06,3656.8
25/03/2013,Kayla Woodcock,19,16164.45,18589.12,7909.2
25/03/2013,Lily Code,29,35163.65,40438.2,17619.65
25/03/2013,Sophia Hinton,27,15431.3,17746,8366.2
25/03/2013,Taj Shand,18,17228.5,19812.78,6228.5
26/03/2013,Amy Trefl,10,3957.25,4550.84,2001.5
26/03/2013,Anthony Grosse,10,2233,2567.95,1243
26/03/2013,Archer Lamble,19,13573,15608.95,7329.1
26/03/2013,Hudson Hollinworth,26,16858.5,19387.28,7857.7
26/03/2013,Hudson Onslow,9,8824.5,10148.18,4161
26/03/2013,Jack Potter,8,2221.35,2554.55,1065.6
26/03/2013,Kayla Woodcock,17,29512,33938.8,13713.5
26/03/2013,Lily Code,12,12104.1,13919.72,5353
26/03/2013,Sophia Hinton,7,4966,5710.9,1361
26/03/2013,Taj Shand,16,4961,5705.15,2976
27/03/2013,Amy Trefl,17,15565,17899.75,6392.5
27/03/2013,Anthony Grosse,38,27654.9,31803.14,14268.6
27/03/2013,Archer Lamble,36,27298.8,31393.62,14024
27/03/2013,Hudson Hollinworth,18,15817.3,18189.9,7997.9
27/03/2013,Hudson Onslow,41,44701.2,51406.38,21158.3
27/03/2013,Jack Potter,32,29534.05,33964.16,13945.5
27/03/2013,Kayla Woodcock,24,26217.05,30149.61,9821.15
27/03/2013,Lily Code,40,43555.9,50089.29,21818.3
27/03/2013,Sophia Hinton,16,9971.6,11467.34,4911.1
27/03/2013,Taj Shand,28,11144.25,12815.89,5419.5
28/03/2013,Amy Trefl,12,21592.5,24831.38,10340.5
28/03/2013,Anthony Grosse,18,12623.25,14516.74,6033.5
28/03/2013,Archer Lamble,27,10724.8,12333.53,5433.9
28/03/2013,Hudson Hollinworth,9,8050,9257.5,3213.5
28/03/2013,Hudson Onslow,8,4771.2,5486.88,2057
28/03/2013,Kayla Woodcock,9,8545.4,9827.21,6600.7
28/03/2013,Lily Code,8,11001,12651.15,5226
28/03/2013,Sophia Hinton,9,5423.4,6236.91,2898.3
28/03/2013,Taj Shand,5,2272,2612.8,984
29/03/2013,Amy Trefl,6,4145.4,4767.21,2110.9
29/03/2013,Anthony Grosse,9,5011,5762.65,1584.5
29/03/2013,Archer Lamble,18,18910,21746.5,9640.5
29/03/2013,Hudson Hollinworth,6,1955,2248.25,931
29/03/2013,Hudson Onslow,16,5222.6,6005.99,2911.1
29/03/2013,Jack Potter,20,30586.4,35174.36,13694
29/03/2013,Kayla Woodcock,11,6454.4,7422.56,3047.2
29/03/2013,Lily Code,3,1892.4,2176.26,1030.8
29/03/2013,Sophia Hinton,23,14421,16584.15,6027.1
29/03/2013,Taj Shand,20,11535.2,13265.49,5017.7
30/03/2013,Amy Trefl,6,2712.8,3119.72,1528.8
30/03/2013,Anthony Grosse,8,5571,6406.65,2511.5
30/03/2013,Archer Lamble,2,1905,2190.75,722.5
30/03/2013,Hudson Hollinworth,8,8610.5,9902.08,3817.5
30/03/2013,Jack Potter,2,424,487.6,268
30/03/2013,Kayla Woodcock,3,5440,6256,2875
30/03/2013,Lily Code,3,693,796.95,289.5
30/03/2013,Sophia Hinton,11,9016.2,10368.63,4049.6
30/03/2013,Taj Shand,14,16594,19083.1,8694.5
01/04/2013,Amy Trefl,21,10924,12562.61,4985.7
01/04/2013,Anthony Grosse,32,27638.2,31783.93,13819.2
01/04/2013,Archer Lamble,29,19347.25,22249.34,10782.5
01/04/2013,Hudson Hollinworth,19,8813.35,10135.36,4630.6
01/04/2013,Hudson Onslow,31,20884.25,24016.89,12317.8
01/04/2013,Jack Potter,14,6850,7877.5,3542.25
01/04/2013,Kayla Woodcock,49,32165.1,36989.87,14321.1
01/04/2013,Lily Code,42,25401.4,29211.62,11192.7
01/04/2013,Sophia Hinton,29,24037.55,27643.19,10730.25
01/04/2013,Taj Shand,28,25809,29680.35,11314.9
02/04/2013,Amy Trefl,16,16079.2,18491.08,7725.8
02/04/2013,Anthony Grosse,19,12543.2,14424.68,7005
02/04/2013,Archer Lamble,16,7187.9,8266.09,3274
02/04/2013,Hudson Hollinworth,18,15530.75,17860.36,7445.25
02/04/2013,Hudson Onslow,12,4391.5,5050.23,2146.5
02/04/2013,Jack Potter,18,7593.8,8732.87,4325.6
02/04/2013,Kayla Woodcock,21,12623.1,14516.57,7000.8
02/04/2013,Lily Code,26,19284.3,22176.96,10779.3
02/04/2013,Sophia Hinton,23,21863.55,25143.08,10600.7
02/04/2013,Taj Shand,15,9732.4,11192.26,5660.2
03/04/2013,Amy Trefl,17,13135.2,15105.48,5497.6
03/04/2013,Anthony Grosse,21,8372.8,9628.72,3934.9
03/04/2013,Archer Lamble,10,11961,13755.15,5663
03/04/2013,Hudson Hollinworth,7,14177.6,16304.24,7044.8
03/04/2013,Hudson Onslow,33,16755.8,19269.17,8849.05
03/04/2013,Jack Potter,30,17176.4,19752.86,8556.5
03/04/2013,Kayla Woodcock,17,14370,16525.5,6989.5
03/04/2013,Lily Code,30,17128.9,19698.24,10807.4
03/04/2013,Sophia Hinton,11,7941,9132.15,3596.5
03/04/2013,Taj Shand,6,3238,3723.7,1733
04/04/2013,Amy Trefl,21,11968.2,13763.44,5145.4
04/04/2013,Anthony Grosse,34,32152.5,36975.38,19841
04/04/2013,Archer Lamble,38,29610.3,34051.85,14767
04/04/2013,Hudson Hollinworth,18,13774.8,15841.02,6945
04/04/2013,Hudson Onslow,17,19850.5,22828.08,13603
04/04/2013,Jack Potter,27,19199.7,22079.66,8881.4
04/04/2013,Kayla Woodcock,30,22821.2,26244.38,11289.05
04/04/2013,Lily Code,42,44735.3,51445.6,22641.8
04/04/2013,Sophia Hinton,24,17821,20494.16,8834
04/04/2013,Taj Shand,23,10669.4,12269.81,6111
05/04/2013,Amy Trefl,23,9839,11314.85,5341.7
05/04/2013,Anthony Grosse,30,24471.6,28142.34,12530.4
05/04/2013,Archer Lamble,40,26646.6,30643.6,13241
05/04/2013,Hudson Hollinworth,28,27065.8,31125.67,12963.8
05/04/2013,Hudson Onslow,26,22460.15,25829.17,10582.7
05/04/2013,Jack Potter,11,5207,5988.05,1623.5
05/04/2013,Kayla Woodcock,31,30556.8,35140.32,15463.5
05/04/2013,Lily Code,15,11058,12716.7,4028
05/04/2013,Sophia Hinton,30,11256.5,12944.98,4900
05/04/2013,Taj Shand,40,37044,42600.6,17941.1
06/04/2013,Anthony Grosse,5,9498.8,10923.62,5242
06/04/2013,Archer Lamble,17,15339.85,17640.83,6388.2
06/04/2013,Hudson Hollinworth,12,7447.35,8564.45,3966.85
06/04/2013,Hudson Onslow,7,2525,2903.75,1118.5
06/04/2013,Jack Potter,10,5110.2,5876.73,2523.7
06/04/2013,Kayla Woodcock,3,2860,3289,1760
06/04/2013,Lily Code,4,1796,2065.4,1115.5
06/04/2013,Sophia Hinton,5,597,686.55,382
06/04/2013,Taj Shand,4,1084.8,1247.52,570
08/04/2013,Anthony Grosse,21,12895.8,14830.17,5641
08/04/2013,Archer Lamble,20,12712.7,14619.61,5904.6
08/04/2013,Hudson Hollinworth,20,9982.8,11480.23,5228.6
08/04/2013,Hudson Onslow,24,12815.5,14737.83,7592
08/04/2013,Jack Potter,10,9204,10584.6,4107.5
08/04/2013,Kayla Woodcock,27,15015.6,17267.94,7566.5
08/04/2013,Lily Code,9,6809.6,7831.04,3012.1
08/04/2013,Sophia Hinton,20,9486.4,10909.37,4520.4
08/04/2013,Taj Shand,13,11643.4,13389.91,6268.65
09/04/2013,Amy Trefl,25,31126,35794.9,15992
09/04/2013,Anthony Grosse,15,19824.75,22798.46,8895
09/04/2013,Archer Lamble,5,1603.2,1843.68,906.7
09/04/2013,Hudson Hollinworth,14,16442.85,18909.28,9236.8
09/04/2013,Hudson Onslow,10,14044,16150.6,7100.2
09/04/2013,Jack Potter,26,20359.2,23413.08,10410.3
09/04/2013,Kayla Woodcock,17,6370,7325.5,2599.8
09/04/2013,Lily Code,9,5895,6779.25,3169.5
09/04/2013,Sophia Hinton,8,5576,6412.4,1086
09/04/2013,Taj Shand,19,27035.4,31090.71,13727.1
10/04/2013,Amy Trefl,22,12968.6,14913.89,6856.1
10/04/2013,Anthony Grosse,35,22729.15,26138.52,9930
10/04/2013,Archer Lamble,20,15498.5,17823.28,7288
10/04/2013,Hudson Hollinworth,14,13117.5,15085.13,7271.5
10/04/2013,Hudson Onslow,28,41650.5,47898.08,23021.9
10/04/2013,Jack Potter,39,18294.5,21038.68,8795.1
10/04/2013,Kayla Woodcock,25,35146.4,40418.36,16045.75
10/04/2013,Lily Code,28,19865.2,22844.98,8349.9
10/04/2013,Sophia Hinton,24,20993.3,24142.3,10719.45
10/04/2013,Taj Shand,36,23687.45,27240.57,11243.95
11/04/2013,Amy Trefl,16,13371.1,15376.78,7409.6
11/04/2013,Anthony Grosse,14,11162.1,12836.42,5739.5
11/04/2013,Archer Lamble,14,9926.5,11415.48,4983.5
11/04/2013,Hudson Hollinworth,11,5482,6304.3,1895
11/04/2013,Hudson Onslow,17,29065.5,33425.33,12334
11/04/2013,Jack Potter,18,17313.5,19910.53,7921.25
11/04/2013,Kayla Woodcock,22,12281.2,14123.38,5887.6
11/04/2013,Lily Code,16,12857.3,14785.9,6321.9
11/04/2013,Sophia Hinton,13,7779.6,8946.54,3286.3
11/04/2013,Taj Shand,16,11895.5,13679.83,6497.6
12/04/2013,Amy Trefl,23,16165.55,18590.38,6123.6
12/04/2013,Anthony Grosse,41,66187.7,76115.86,33448.4
12/04/2013,Archer Lamble,34,31473.1,36194.07,14640
12/04/2013,Hudson Hollinworth,24,21693,24946.95,10374
12/04/2013,Hudson Onslow,32,25691.3,29545,12904.1
12/04/2013,Jack Potter,31,17400.05,20010.06,9045.05
12/04/2013,Kayla Woodcock,20,5717.9,6575.59,3177.7
12/04/2013,Lily Code,22,21327,24526.05,11076
12/04/2013,Sophia Hinton,23,22154.5,25477.68,11408.5
12/04/2013,Taj Shand,15,8864,10193.61,2803.5
13/04/2013,Amy Trefl,10,2241.35,2577.55,1295.05
13/04/2013,Anthony Grosse,8,2245,2581.75,1326
13/04/2013,Archer Lamble,12,15285.6,17578.44,7904
13/04/2013,Hudson Hollinworth,21,9380.8,10787.92,5208.1
13/04/2013,Hudson Onslow,14,9042,10398.3,4557.5
13/04/2013,Jack Potter,6,2961,3405.15,825.5
13/04/2013,Kayla Woodcock,2,3144,3615.6,1285.5
13/04/2013,Lily Code,20,11494.5,13218.68,5298.5
13/04/2013,Sophia Hinton,19,7726.2,8885.13,4028.1
13/04/2013,Taj Shand,10,5664,6513.6,2562.1
15/04/2013,Amy Trefl,14,7338.6,8439.39,3848.6
15/04/2013,Anthony Grosse,8,3444.95,3961.69,684.25
15/04/2013,Archer Lamble,12,16616,19108.4,7932
15/04/2013,Hudson Hollinworth,13,4150,4772.5,1623.5
15/04/2013,Hudson Onslow,18,17922.7,20611.11,8252.3
15/04/2013,Jack Potter,7,1389,1597.35,824.5
15/04/2013,Kayla Woodcock,3,218.5,251.28,136
15/04/2013,Lily Code,20,17860.15,20539.17,9073.95
15/04/2013,Sophia Hinton,5,3944,4535.6,1864
15/04/2013,Taj Shand,28,22093.15,25407.13,10310.95
16/04/2013,Amy Trefl,25,14154.8,16278.02,5739.5
16/04/2013,Anthony Grosse,33,20282.2,23324.53,10413.9
16/04/2013,Archer Lamble,16,23300,26795,11271
